facilityID,facilityName,measureID,measureName,elementID,elementName
X308622,Day Kimball Hospital,36-2,"ED Median Time from ED arrival to ED departure for discharged ED patients for Adult Psych and Mental Health Patients in Average Volume EDs (40k-59,999)",X36-2.2065,Patient Deceased
X308622,Day Kimball Hospital,36-2,"ED Median Time from ED arrival to ED departure for discharged ED patients for Adult Psych and Mental Health Patients in Average Volume EDs (40k-59,999)",X36-2.6320,Patient arrival to Emergency Department (ED)
X308622,Day Kimball Hospital,36-2,"ED Median Time from ED arrival to ED departure for discharged ED patients for Adult Psych and Mental Health Patients in Average Volume EDs (40k-59,999)",X36-2.7265,Patient admitted for Medical emergency for psychiatric/mental disorder
X308622,Day Kimball Hospital,36-2,"ED Median Time from ED arrival to ED departure for discharged ED patients for Adult Psych and Mental Health Patients in Average Volume EDs (40k-59,999)",X36-2.8505,Date and Time of arrival (onset) to Emergency Department
X308622,Day Kimball Hospital,36-3,"ED Median Time from ED arrival to ED departure for discharged ED patients for Adult Patients(Transfer from ED) in Average Volume EDs (40k-59,999)",X36-3.2065,Patient Deceased
X308622,Day Kimball Hospital,36-3,"ED Median Time from ED arrival to ED departure for discharged ED patients for Adult Patients(Transfer from ED) in Average Volume EDs (40k-59,999)",X36-3.6320,Patient arrival to Emergency Department (ED)
X308622,Day Kimball Hospital,36-3,"ED Median Time from ED arrival to ED departure for discharged ED patients for Adult Patients(Transfer from ED) in Average Volume EDs (40k-59,999)",X36-3.8505,Date and Time of arrival (onset) to Emergency Department
X308622,Day Kimball Hospital,36-4,"ED Median Time from ED arrival to ED departure for discharged ED patients for Adult Patients(All Eligible Patients) in Average Volume EDs (40k-59,999)",X36-4.2065,Patient Deceased
X308622,Day Kimball Hospital,36-4,"ED Median Time from ED arrival to ED departure for discharged ED patients for Adult Patients(All Eligible Patients) in Average Volume EDs (40k-59,999)",X36-4.6320,Patient arrival to Emergency Department (ED)
X308622,Day Kimball Hospital,36-4,"ED Median Time from ED arrival to ED departure for discharged ED patients for Adult Patients(All Eligible Patients) in Average Volume EDs (40k-59,999)",X36-4.8505,Date and Time of arrival (onset) to Emergency Department
X308622,Day Kimball Hospital,37,"ED Median Time from ED arrival to ED departure for discharged ED patients for Adult Patients(Excluding Psych and Mental Health, and  Transfer Patients) in Moderate Volume EDs (20k-39,999)",X37.2065,Patient Deceased
X308622,Day Kimball Hospital,37,"ED Median Time from ED arrival to ED departure for discharged ED patients for Adult Patients(Excluding Psych and Mental Health, and  Transfer Patients) in Moderate Volume EDs (20k-39,999)",X37.6320,Patient arrival to Emergency Department (ED)
X308622,Day Kimball Hospital,37,"ED Median Time from ED arrival to ED departure for discharged ED patients for Adult Patients(Excluding Psych and Mental Health, and  Transfer Patients) in Moderate Volume EDs (20k-39,999)",X37.7265,Patient admitted for Medical emergency for psychiatric/mental disorder
X308622,Day Kimball Hospital,37,"ED Median Time from ED arrival to ED departure for discharged ED patients for Adult Patients(Excluding Psych and Mental Health, and  Transfer Patients) in Moderate Volume EDs (20k-39,999)",X37.8505,Date and Time of arrival (onset) to Emergency Department
X308622,Day Kimball Hospital,37-2,"ED Median Time from ED arrival to ED departure for discharged ED patients for Adult Psych and Mental Health Patients in Moderate Volume EDs (20k-39,999)",X37-2.2065,Patient Deceased
X308622,Day Kimball Hospital,37-2,"ED Median Time from ED arrival to ED departure for discharged ED patients for Adult Psych and Mental Health Patients in Moderate Volume EDs (20k-39,999)",X37-2.6320,Patient arrival to Emergency Department (ED)
X308622,Day Kimball Hospital,37-2,"ED Median Time from ED arrival to ED departure for discharged ED patients for Adult Psych and Mental Health Patients in Moderate Volume EDs (20k-39,999)",X37-2.7265,Patient admitted for Medical emergency for psychiatric/mental disorder
X308622,Day Kimball Hospital,37-2,"ED Median Time from ED arrival to ED departure for discharged ED patients for Adult Psych and Mental Health Patients in Moderate Volume EDs (20k-39,999)",X37-2.8505,Date and Time of arrival (onset) to Emergency Department
X308622,Day Kimball Hospital,37-3,"ED Median Time from ED arrival to ED departure for discharged ED patients for Adult Patients(Transfer from ED) in Moderate Volume EDs (20k-39,999)",X37-3.2065,Patient Deceased
X308622,Day Kimball Hospital,37-3,"ED Median Time from ED arrival to ED departure for discharged ED patients for Adult Patients(Transfer from ED) in Moderate Volume EDs (20k-39,999)",X37-3.6320,Patient arrival to Emergency Department (ED)
X308622,Day Kimball Hospital,37-3,"ED Median Time from ED arrival to ED departure for discharged ED patients for Adult Patients(Transfer from ED) in Moderate Volume EDs (20k-39,999)",X37-3.8505,Date and Time of arrival (onset) to Emergency Department
X308622,Day Kimball Hospital,37-4,"ED Median Time from ED arrival to ED departure for discharged ED patients for Adult Patients(All Eligible Patients) in Moderate Volume EDs (20k-39,999)",X37-4.2065,Patient Deceased
X308622,Day Kimball Hospital,37-4,"ED Median Time from ED arrival to ED departure for discharged ED patients for Adult Patients(All Eligible Patients) in Moderate Volume EDs (20k-39,999)",X37-4.6320,Patient arrival to Emergency Department (ED)
X308622,Day Kimball Hospital,37-4,"ED Median Time from ED arrival to ED departure for discharged ED patients for Adult Patients(All Eligible Patients) in Moderate Volume EDs (20k-39,999)",X37-4.8505,Date and Time of arrival (onset) to Emergency Department
X308622,Day Kimball Hospital,38,"ED Median Time from ED arrival to ED departure for discharged ED patients for Adult Patients(Excluding Psych and Mental Health, and  Transfer Patients) in Low Volume EDs (19,999 and less)",X38.2065,Patient Deceased
X308622,Day Kimball Hospital,38,"ED Median Time from ED arrival to ED departure for discharged ED patients for Adult Patients(Excluding Psych and Mental Health, and  Transfer Patients) in Low Volume EDs (19,999 and less)",X38.6320,Patient arrival to Emergency Department (ED)
X308622,Day Kimball Hospital,38,"ED Median Time from ED arrival to ED departure for discharged ED patients for Adult Patients(Excluding Psych and Mental Health, and  Transfer Patients) in Low Volume EDs (19,999 and less)",X38.7265,Patient admitted for Medical emergency for psychiatric/mental disorder
X308622,Day Kimball Hospital,38,"ED Median Time from ED arrival to ED departure for discharged ED patients for Adult Patients(Excluding Psych and Mental Health, and  Transfer Patients) in Low Volume EDs (19,999 and less)",X38.8505,Date and Time of arrival (onset) to Emergency Department
X308622,Day Kimball Hospital,38-2,"ED Median Time from ED arrival to ED departure for discharged ED patients for Adult Psych and Mental Health Patients in Low Volume EDs (19,999 and less)",X38-2.2065,Patient Deceased
X308622,Day Kimball Hospital,38-2,"ED Median Time from ED arrival to ED departure for discharged ED patients for Adult Psych and Mental Health Patients in Low Volume EDs (19,999 and less)",X38-2.6320,Patient arrival to Emergency Department (ED)
X308622,Day Kimball Hospital,38-2,"ED Median Time from ED arrival to ED departure for discharged ED patients for Adult Psych and Mental Health Patients in Low Volume EDs (19,999 and less)",X38-2.7265,Patient admitted for Medical emergency for psychiatric/mental disorder
X308622,Day Kimball Hospital,38-2,"ED Median Time from ED arrival to ED departure for discharged ED patients for Adult Psych and Mental Health Patients in Low Volume EDs (19,999 and less)",X38-2.8505,Date and Time of arrival (onset) to Emergency Department
X308622,Day Kimball Hospital,38-3,"ED Median Time from ED arrival to ED departure for discharged ED patients for Adult Patients(Transfer from ED) in Low Volume EDs (19,999 and less)",X38-3.2065,Patient Deceased
X308622,Day Kimball Hospital,38-3,"ED Median Time from ED arrival to ED departure for discharged ED patients for Adult Patients(Transfer from ED) in Low Volume EDs (19,999 and less)",X38-3.6320,Patient arrival to Emergency Department (ED)
X308622,Day Kimball Hospital,38-3,"ED Median Time from ED arrival to ED departure for discharged ED patients for Adult Patients(Transfer from ED) in Low Volume EDs (19,999 and less)",X38-3.8505,Date and Time of arrival (onset) to Emergency Department
X308622,Day Kimball Hospital,38-4,"ED Median Time from ED arrival to ED departure for discharged ED patients for Adult Patients(All Eligible Patients) in Low Volume EDs (19,999 and less)",X38-4.2065,Patient Deceased
X308622,Day Kimball Hospital,38-4,"ED Median Time from ED arrival to ED departure for discharged ED patients for Adult Patients(All Eligible Patients) in Low Volume EDs (19,999 and less)",X38-4.6320,Patient arrival to Emergency Department (ED)
X308622,Day Kimball Hospital,38-4,"ED Median Time from ED arrival to ED departure for discharged ED patients for Adult Patients(All Eligible Patients) in Low Volume EDs (19,999 and less)",X38-4.8505,Date and Time of arrival (onset) to Emergency Department
X308622,Day Kimball Hospital,39,"ED Median Time from ED arrival to ED departure for discharged ED patients for Adult Patients(Excluding Psych and Mental Health, and  Transfer Patients) in Freestanding EDs",X39.2065,Patient Deceased
X308622,Day Kimball Hospital,39,"ED Median Time from ED arrival to ED departure for discharged ED patients for Adult Patients(Excluding Psych and Mental Health, and  Transfer Patients) in Freestanding EDs",X39.6320,Patient arrival to Emergency Department (ED)
X308622,Day Kimball Hospital,39,"ED Median Time from ED arrival to ED departure for discharged ED patients for Adult Patients(Excluding Psych and Mental Health, and  Transfer Patients) in Freestanding EDs",X39.7265,Patient admitted for Medical emergency for psychiatric/mental disorder
X308622,Day Kimball Hospital,39,"ED Median Time from ED arrival to ED departure for discharged ED patients for Adult Patients(Excluding Psych and Mental Health, and  Transfer Patients) in Freestanding EDs",X39.8505,Date and Time of arrival (onset) to Emergency Department
X308622,Day Kimball Hospital,39-2,ED Median Time from ED arrival to ED departure for discharged ED patients for Adult Psych and Mental Health Patients in Freestanding EDs,X39-2.2065,Patient Deceased
X308622,Day Kimball Hospital,39-2,ED Median Time from ED arrival to ED departure for discharged ED patients for Adult Psych and Mental Health Patients in Freestanding EDs,X39-2.6320,Patient arrival to Emergency Department (ED)
X308622,Day Kimball Hospital,39-2,ED Median Time from ED arrival to ED departure for discharged ED patients for Adult Psych and Mental Health Patients in Freestanding EDs,X39-2.7265,Patient admitted for Medical emergency for psychiatric/mental disorder
X308622,Day Kimball Hospital,39-2,ED Median Time from ED arrival to ED departure for discharged ED patients for Adult Psych and Mental Health Patients in Freestanding EDs,X39-2.8505,Date and Time of arrival (onset) to Emergency Department
X308622,Day Kimball Hospital,39-3,ED Median Time from ED arrival to ED departure for discharged ED patients for Adult Patients(Transfer from ED) in Freestanding EDs,X39-3.2065,Patient Deceased
X308622,Day Kimball Hospital,39-3,ED Median Time from ED arrival to ED departure for discharged ED patients for Adult Patients(Transfer from ED) in Freestanding EDs,X39-3.6320,Patient arrival to Emergency Department (ED)
X308622,Day Kimball Hospital,39-3,ED Median Time from ED arrival to ED departure for discharged ED patients for Adult Patients(Transfer from ED) in Freestanding EDs,X39-3.8505,Date and Time of arrival (onset) to Emergency Department
X308622,Day Kimball Hospital,39-4,ED Median Time from ED arrival to ED departure for discharged ED patients for Adult Patients(All Eligible Patients) in Freestanding EDs,X39-4.2065,Patient Deceased
X308622,Day Kimball Hospital,39-4,ED Median Time from ED arrival to ED departure for discharged ED patients for Adult Patients(All Eligible Patients) in Freestanding EDs,X39-4.6320,Patient arrival to Emergency Department (ED)
X308622,Day Kimball Hospital,39-4,ED Median Time from ED arrival to ED departure for discharged ED patients for Adult Patients(All Eligible Patients) in Freestanding EDs,X39-4.8505,Date and Time of arrival (onset) to Emergency Department
X308622,Day Kimball Hospital,40,"ED Median Time from ED arrival to ED departure for discharged ED patients for Pediatric Patients(Excluding Psych and Mental Health, and  Transfer Patients)",X40.2065,Patient Deceased
X308622,Day Kimball Hospital,40,"ED Median Time from ED arrival to ED departure for discharged ED patients for Pediatric Patients(Excluding Psych and Mental Health, and  Transfer Patients)",X40.6320,Patient arrival to Emergency Department (ED)
X308622,Day Kimball Hospital,40,"ED Median Time from ED arrival to ED departure for discharged ED patients for Pediatric Patients(Excluding Psych and Mental Health, and  Transfer Patients)",X40.7265,Patient admitted for Medical emergency for psychiatric/mental disorder
X308622,Day Kimball Hospital,40,"ED Median Time from ED arrival to ED departure for discharged ED patients for Pediatric Patients(Excluding Psych and Mental Health, and  Transfer Patients)",X40.8505,Date and Time of arrival (onset) to Emergency Department
X308622,Day Kimball Hospital,40-2,ED Median Time from ED arrival to ED departure for discharged ED patients for Psych and Mental Health Patients(All Eligible Patients),X40-2.2065,Patient Deceased
X308622,Day Kimball Hospital,40-2,ED Median Time from ED arrival to ED departure for discharged ED patients for Psych and Mental Health Patients(All Eligible Patients),X40-2.6320,Patient arrival to Emergency Department (ED)
X308622,Day Kimball Hospital,40-2,ED Median Time from ED arrival to ED departure for discharged ED patients for Psych and Mental Health Patients(All Eligible Patients),X40-2.7265,Patient admitted for Medical emergency for psychiatric/mental disorder
X308622,Day Kimball Hospital,40-2,ED Median Time from ED arrival to ED departure for discharged ED patients for Psych and Mental Health Patients(All Eligible Patients),X40-2.8505,Date and Time of arrival (onset) to Emergency Department
